sample_id,sample_date,no3_n,k,mg,ca,nh4_n,calc_rolling,avg
MPR,1992-01-21,109,0.79,2.26,9.51,NA,calc_rolling_ca,9.377777777777778
MPR,1992-01-21,109,0.79,2.26,9.51,NA,calc_rolling_nh4_n,NA
MPR,1992-01-28,94,0.77,2.16,9.06,NA,calc_rolling_no3_n,124.66666666666667
MPR,1992-01-28,94,0.77,2.16,9.06,NA,calc_rolling_k,0.8488888888888889
MPR,1992-01-28,94,0.77,2.16,9.06,NA,calc_rolling_mg,2.161111111111111
MPR,1992-01-28,94,0.77,2.16,9.06,NA,calc_rolling_ca,10.015555555555556
MPR,1992-01-28,94,0.77,2.16,9.06,NA,calc_rolling_nh4_n,NA
MPR,1992-02-04,179,0.88,2.04,9.2,NA,calc_rolling_no3_n,136
MPR,1992-02-04,179,0.88,2.04,9.2,NA,calc_rolling_k,0.8611111111111112
MPR,1992-02-04,179,0.88,2.04,9.2,NA,calc_rolling_mg,2.1233333333333335
MPR,1992-02-04,179,0.88,2.04,9.2,NA,calc_rolling_ca,10.646666666666667
MPR,1992-02-04,179,0.88,2.04,9.2,NA,calc_rolling_nh4_n,NA
MPR,1992-02-11,56,0.9,2.52,10.78,NA,calc_rolling_no3_n,126.33333333333333
MPR,1992-02-11,56,0.9,2.52,10.78,NA,calc_rolling_k,0.9322222222222222
MPR,1992-02-11,56,0.9,2.52,10.78,NA,calc_rolling_mg,2.2111111111111112
MPR,1992-02-11,56,0.9,2.52,10.78,NA,calc_rolling_ca,11.133333333333333
MPR,1992-02-11,56,0.9,2.52,10.78,NA,calc_rolling_nh4_n,NA
MPR,1992-02-18,35,0.95,2.76,11.37,NA,calc_rolling_no3_n,122.22222222222223
MPR,1992-02-18,35,0.95,2.76,11.37,NA,calc_rolling_k,0.9555555555555556
