sample_id,sample_date,no3_n,k,mg,ca,nh4_n,calc_rolling_k,calc_rolling_no3_n,calc_rolling_mg,calc_rolling_ca,calc_rolling_nh4_n
MPR,1989-05-16,69,0.77,1.92,6.15,NA,0.6859999999999999,74.4,1.936,6.354,NA
MPR,1989-05-23,69,0.72,2.41,7.17,NA,0.6816666666666666,73.83333333333333,1.9433333333333334,6.568333333333333,NA
MPR,1989-05-30,79,0.7,1.6,5.19,NA,0.6842857142857143,73.83333333333333,2.138571428571429,6.748571428571428,NA
MPR,1989-06-06,85,0.59,1.69,6.6,NA,0.67625,64.71428571428571,1.9737500000000001,6.30125,NA
MPR,1989-06-13,70,0.65,2.06,6.66,NA,0.6855555555555556,59.625,1.96,6.483333333333333,NA
MPR,1989-06-20,71,0.66,1.98,7.64,NA,0.675,58.285714285714285,1.965,6.525,NA
MPR,1989-06-27,NA,0.7,3.31,7.83,NA,0.67125,49.857142857142854,1.85125,6.4975000000000005,NA
MPR,1989-07-05,10,0.62,0.82,3.17,NA,0.675,51.42857142857143,1.85875,6.73375,NA
MPR,1989-07-11,24,0.76,1.85,7.94,NA,0.68875,65.42857142857143,1.8787500000000001,6.83375,NA
MPR,1989-07-26,10,0.69,1.5,6.95,NA,0.69375,67.42857142857143,1.75375,6.6,NA
MPR,1989-08-01,90,0.73,1.66,7.08,NA,0.67625,62.625,1.5314285714285714,6.15875,NA
MPR,1989-08-08,183,0.7,1.85,7.4,NA,0.6842857142857143,70.14285714285714,1.65,6.585714285714285,NA
MPR,1989-08-15,41,0.74,1.87,7.43,NA,0.6614285714285714,73.71428571428571,1.5783333333333334,6.252857142857143,NA
MPR,1989-08-22,114,0.61,1.17,5,NA,0.6614285714285714,73.71428571428571,1.5783333333333334,6.252857142857143,NA
MPR,1989-08-29,29,0.56,NA,4.3,NA,0.6566666666666666,84.33333333333333,1.594,6.136666666666667,NA
MPR,1989-09-12,49,0.6,1.42,5.61,NA,0.755,64,1.898,5.74,NA
MPR,1989-10-03,80,1.01,2.84,4.16,NA,0.9475,111.75,2.17,6.475,NA
MPR,1989-10-10,71,1.01,2.19,7.94,NA,1.078,212.2,2.094,6.5600000000000005,NA
MPR,1989-10-24,247,1.17,2.23,8.19,NA,1.21,263.5,2.194,6.906,NA
MPR,1989-11-07,614,1.6,1.79,6.9,NA,1.1316666666666666,240.14285714285714,2.1933333333333334,8.528333333333334,NA
MPR,1989-11-14,357,1.26,1.92,7.34,NA,1.0366666666666666,230.85714285714283,2.4316666666666666,7.891666666666667,NA
MPR,1989-11-21,212,NA,NA,NA,NA,0.9328571428571428,230.85714285714283,2.4316666666666666,7.891666666666667,NA
MPR,1989-11-28,170,0.91,2.45,10.08,NA,0.8814285714285715,221.14285714285717,2.5083333333333333,8.496666666666666,NA
MPR,1989-12-05,10,0.84,2.58,10.72,NA,0.98875,221.14285714285717,2.407142857142857,8.175714285714285,NA
MPR,1989-12-12,6,0.44,3.62,4.12,NA,0.915,149.57142857142856,2.5114285714285716,8.735714285714286,NA
MPR,1989-12-19,NA,0.31,NA,NA,NA,0.8825000000000001,112.71428571428571,2.572857142857143,9.21857142857143,NA
MPR,1989-12-26,179,0.81,2.69,11.82,NA,0.9,85.85714285714286,2.5187500000000003,9.15375,NA
MPR,1990-01-02,NA,1.74,1.8,6.25,NA,0.9077777777777778,109.42857142857142,2.47625,9.0525,NA
MPR,1990-01-09,113,1.01,2.52,10.82,NA,0.93,138.71428571428572,2.445,9.08125,NA
MPR,1990-01-16,99,1,2.35,10.72,NA,1.0122222222222221,181.85714285714286,2.28625,9.74,NA
MPR,1990-01-23,24,1.04,2.14,8.7,NA,1.1088888888888888,163.125,2.276666666666667,9.663333333333334,NA
MPR,1990-01-30,335,0.98,2.11,9.27,NA,1.1322222222222222,172,2.22,9.39375,NA
MPR,1990-02-06,215,1.04,2.33,10.95,NA,1.0566666666666666,170.66666666666666,2.2911111111111113,9.86125,NA
MPR,1990-02-13,308,1.18,2.35,9.39,NA,1.0744444444444445,195.11111111111111,2.1222222222222222,8.98875,NA
MPR,1990-02-20,32,1.18,2.2,9.05,NA,1.0688888888888888,209.22222222222223,2.106666666666667,8.71,NA
MPR,1990-02-27,250,1.02,2.18,NA,NA,1.0855555555555556,243.88888888888889,2.048888888888889,8.305,NA
MPR,1990-03-06,160,1.06,2.44,9.99,NA,1.08,220.33333333333334,2.0533333333333332,8.18625,NA
MPR,1990-03-13,333,1.17,1,3.84,NA,1.0755555555555556,210.22222222222223,2.0633333333333335,8.12375,NA
MPR,1990-03-20,226,0.95,2.21,8.49,NA,1.0544444444444445,190.44444444444446,2.042222222222222,8.08375,NA
MPR,1990-03-27,336,1.19,1.62,5.46,NA,1.0333333333333332,188,2.0655555555555556,8.2625,NA
MPR,1990-04-03,123,0.93,2.15,8.32,NA,1.0322222222222222,180.55555555555554,2.0611111111111113,8.338888888888889,NA
MPR,1990-04-10,124,1,2.42,10.45,NA,1.0266666666666666,164.66666666666669,2.0611111111111113,8.394444444444444,NA
MPR,1990-04-17,130,0.99,2.16,9.07,NA,1.0022222222222221,155.44444444444446,2.138888888888889,8.891111111111112,NA
MPR,1990-04-24,10,0.99,2.41,10.48,NA,1.0077777777777777,143.33333333333334,2.152222222222222,9.083333333333334,NA
MPR,1990-05-01,183,1.01,2.14,8.95,NA,0.9944444444444445,130.11111111111111,2.207777777777778,9.503333333333334,NA
MPR,1990-05-08,17,1.01,2.44,10.49,NA,1.0033333333333334,140,2.1944444444444446,9.551111111111112,NA
MPR,1990-05-15,250,0.95,1.7,8.31,NA,1.0033333333333334,149.88888888888889,2.16,9.3966666666666665,NA
MPR,1990-05-22,117,1,2.33,10.22,NA,0.9977777777777778,155.88888888888889,2.1555555555555554,9.324444444444445,NA
MPR,1990-05-29,217,1.07,2.12,9.24,NA,0.9844444444444445,181.11111111111111,2.0633333333333335,8.854444444444445,NA
MPR,1990-06-05,212,1.01,2.03,8.75,NA,0.9777777777777777,175.11111111111111,2.0944444444444446,8.975555555555555,NA
MPR,1990-06-12,213,1,2.11,9.06,NA,0.9666666666666667,190.22222222222223,2.0844444444444443,8.913333333333334,NA
MPR,1990-06-19,184,0.94,2.12,8.42,NA,0.9566666666666667,163.55555555555554,2.1355555555555554,8.998888888888889,NA
MPR,1990-06-26,237,0.87,1.58,6.25,NA,0.9544444444444444,187,2.002222222222222,8.342222222222222,NA
MPR,1990-07-03,129,0.95,2.42,10.04,NA,0.9299999999999999,175.66666666666666,2.0355555555555553,8.523333333333333,NA
MPR,1990-07-10,153,0.91,2.35,9.93,NA,0.9166666666666666,163.33333333333334,2.1166666666666667,8.823333333333332,NA
MPR,1990-07-17,10,0.86,2.16,9.08,NA,0.8977777777777778,177.33333333333334,2.01,8.57,NA
MPR,1990-07-24,328,0.98,1.13,4.31,NA,0.8877777777777778,171,2.0355555555555553,8.762222222222222,NA
MPR,1990-07-31,115,0.85,2.42,10.87,NA,0.8855555555555555,154.11111111111111,2.101111111111111,9.19111111111111,NA
MPR,1990-08-07,101,0.89,2.76,11.45,NA,0.8744444444444445,152.22222222222223,2.0677777777777777,9.076666666666666,NA
MPR,1990-08-14,339,0.83,1.15,6.78,NA,0.8688888888888888,142.66666666666666,2.0544444444444445,9.086666666666666,NA
MPR,1990-08-21,127,0.85,2.35,10.15,NA,0.8655555555555555,155.88888888888889,2.0122222222222224,9.01,NA
MPR,1990-08-28,85,0.85,2.17,10.11,NA,0.8522222222222222,131.88888888888889,2.1422222222222222,9.635555555555555,NA
MPR,1990-09-04,112,0.85,2.12,9.01,NA,0.8422222222222222,128.88888888888889,2.1055555555555556,9.421111111111111,NA
MPR,1990-09-11,67,0.86,2.23,10.02,NA,0.84,130.88888888888889,2.0155555555555553,9.071111111111112,NA
MPR,1990-09-18,129,0.83,1.78,8.39,NA,0.8344444444444444,108.55555555555556,2.128888888888889,9.212222222222222,NA
MPR,1990-09-25,112,0.86,2.3,9.94,NA,0.8266666666666667,113.33333333333333,2.0844444444444443,8.973333333333333,NA
MPR,1990-10-02,88,0.76,2.09,8.94,NA,0.8111111111111111,118.66666666666667,1.9944444444444445,8.337777777777777,NA
MPR,1990-10-09,119,0.87,1.95,8.3,NA,0.8011111111111111,107,1.96,8.11,NA
MPR,1990-10-16,138,0.78,2.17,8.05,NA,0.7911111111111111,112,1.9744444444444444,7.933333333333334,NA
MPR,1990-10-23,170,0.78,1.95,8,NA,0.7855555555555556,117.25,2.0355555555555553,8.05111111111111,NA
MPR,1990-10-30,133,0.71,1.36,4.39,NA,0.77,126.125,1.9877777777777779,7.89,NA
MPR,1990-11-06,7,0.76,1.81,6.96,NA,0.7633333333333333,142.125,1.7955555555555556,6.92,NA
MPR,1990-11-13,NA,0.77,2.36,8.43,NA,0.7355555555555555,138.375,1.83,7.078888888888889,NA
MPR,1990-11-20,171,0.78,2.33,9.45,NA,0.7111111111111111,141.75,1.8266666666666667,7.238888888888889,NA
MPR,1990-11-27,183,0.72,1.87,8.49,NA,0.7077777777777777,134.25,1.9833333333333334,7.511111111111111,NA
MPR,1990-12-04,216,0.7,0.36,0.21,NA,0.7266666666666667,137.375,1.9633333333333334,7.547777777777777,NA
MPR,1990-12-11,89,0.62,2.26,9.73,NA,0.7277777777777777,152.375,1.98,7.78,NA
MPR,1990-12-18,165,0.56,2.14,9.49,NA,0.7077777777777777,152.375,1.95,7.7877777777777775,NA
MPR,1990-12-25,110,0.75,3.36,10.45,NA,0.66,146.375,2.062222222222222,7.295555555555556,NA
MPR,1990-12-31,158,0.88,1.18,4.72,NA,0.6533333333333333,136.75,2.1144444444444446,6.934444444444445,NA
MPR,1991-01-08,127,0.77,1.96,9.05,NA,0.6488888888888888,139,2.25,7.6322222222222225,NA
MPR,1991-01-15,NA,0.59,2.09,8.5,NA,0.6622222222222223,135.75,2.2555555555555555,7.608888888888889,NA
MPR,1991-01-22,123,0.35,3.34,5.02,NA,0.6688888888888889,142.5,2.1688888888888886,7.18,NA
MPR,1991-01-29,106,0.66,2.34,5.24,NA,0.6577777777777778,132.75,2.0233333333333334,6.872222222222222,NA
MPR,1991-02-05,234,0.66,1.58,6.49,NA,0.6266666666666667,129.14285714285714,2.1244444444444444,7.308888888888889,NA
MPR,1991-02-12,63,0.74,2.31,9.52,NA,0.8411111111111111,127.28571428571429,2.148888888888889,7.403333333333333,NA
MPR,1991-02-19,219,0.62,1.36,5.63,NA,0.8600000000000001,131.875,2.0966666666666667,7.225555555555555,NA
MPR,1991-02-26,32,0.65,2.05,7.68,NA,0.8911111111111111,133.125,1.9633333333333334,7.50125,NA
MPR,1991-03-05,NA,0.6,2.09,8.65,NA,0.8922222222222222,121.625,1.9511111111111112,7.41875,NA
MPR,1991-03-12,114,2.7,2.18,9.9,NA,0.92125,105.57142857142857,1.9975,7.551428571428572,NA
MPR,1991-03-19,164,0.76,1.62,6.9,NA,0.9225000000000001,100.71428571428571,1.85,6.807142857142857,NA
MPR,1991-03-26,133,0.63,2.14,NA,NA,0.95125,79.42857142857143,1.84625,6.574285714285715,NA
MPR,1991-04-02,14,0.67,2.23,4.58,NA,0.97375,82.71428571428572,1.73125,6.0928571428571425,NA
MPR,1991-04-15,29,0.75,1.13,4.31,NA,0.735,71.5,1.4075,4.887142857142857,NA
MPR,1991-04-23,70,0.85,1.33,4,NA,0.73125,56.625,1.3771428571428572,4.551666666666667,NA
MPR,1991-04-30,55,0.83,1.13,4.31,NA,0.7457142857142857,41.25,1.1228571428571428,4.551666666666667,NA
MPR,1991-05-07,32,0.66,0.84,5.02,NA,0.77,50.25,0.9285714285714285,4.635,NA
MPR,1991-05-14,75,0.73,0.84,5.09,NA,0.77,52.22222222222222,0.86875,4.635,NA
MPR,1991-05-21,45,0.73,NA,NA,NA,0.7733333333333333,55,0.8314285714285714,4.7,NA
MPR,1991-05-28,10,NA,0.36,NA,NA,0.7633333333333333,47.888888888888886,0.7657142857142857,4.928,NA
MPR,1991-06-04,86,0.84,0.87,5.08,NA,0.75,57.111111111111114,0.7185714285714285,5.128,NA
MPR,1991-06-11,68,NA,0.45,NA,NA,0.7716666666666667,68.55555555555556,0.7285714285714285,5.136,NA
MPR,1991-06-18,54,NA,NA,NA,NA,0.8200000000000001,63,0.9271428571428572,5.034,NA
MPR,1991-06-25,6,0.79,0.87,5.14,NA,0.81,59.111111111111114,1.0899999999999999,4.958333333333333,NA
MPR,1991-07-02,138,0.75,0.8,5.31,NA,0.7857142857142857,59.111111111111114,1.35,4.8585714285714285,NA
MPR,1991-07-09,135,0.79,0.91,5.06,NA,0.7728571428571429,58.33333333333333,1.61625,5.595714285714285,NA
MPR,1991-07-16,25,1.02,2.23,4.58,NA,0.77375,57.125,1.96875,6.26,NA
MPR,1991-07-23,10,0.67,2.23,4.58,NA,0.7666666666666667,57.57142857142857,2.0722222222222224,6.807777777777777,NA
MPR,1991-07-30,10,0.64,2.44,4.26,NA,0.7988888888888889,72.28571428571429,2.3055555555555554,7.207777777777777,NA
MPR,1991-08-06,79,0.75,3,10.24,NA,0.8144444444444444,54.714285714285715,2.46,7.501111111111111,NA
MPR,1991-08-13,NA,0.78,3.27,10.91,NA,0.8477777777777779,43.42857142857143,2.6633333333333336,8.184444444444445,NA
MPR,1991-08-20,NA,0.71,2.9,11.19,NA,0.8222222222222223,52.142857142857146,2.681111111111111,8.598888888888888,NA
MPR,1991-08-27,109,1.08,2.97,8.74,NA,0.8222222222222223,64.14285714285714,2.756666666666667,9.314444444444444,NA
MPR,1991-09-03,15,0.89,2.19,7.95,NA,0.8366666666666667,80.14285714285714,2.6966666666666668,9.527777777777779,NA
MPR,1991-09-10,56,1.09,2.74,11.21,NA,0.8411111111111111,80.42857142857143,2.61,9.283333333333333,NA
MPR,1991-09-17,86,0.79,2.39,8.31,NA,0.8388888888888889,106,2.4766666666666666,8.877777777777778,NA
MPR,1991-09-24,94,0.67,2.91,11.02,NA,0.8444444444444444,105.77777777777777,2.41,8.448888888888888,NA
MPR,1991-10-01,122,0.77,1.9,6.18,NA,0.8150000000000001,105.55555555555556,2.34,8.4125,NA
MPR,1991-10-08,81,0.79,2.22,8.04,NA,0.7362500000000001,115,2.1350000000000002,7.61,NA
MPR,1991-10-15,285,0.76,2.07,7.26,NA,0.70375,130.55555555555554,2.07,7.0962499999999995,NA
MPR,1991-10-22,104,0.76,2.3,7.33,NA,0.72,124,2.09875,7.154999999999999,NA
MPR,1991-10-29,107,NA,NA,NA,NA,0.74,126.22222222222223,2.01375,6.6175,NA
MPR,1991-11-05,100,0.26,0.55,1.53,NA,0.7275,113.77777777777777,1.9975,6.654999999999999,NA
MPR,1991-11-12,196,0.83,2.22,7.1,NA,0.72125,118.88888888888889,1.975,6.5337499999999995,NA
MPR,1991-11-18,27,0.92,2.62,8.78,NA,0.655,101.44444444444444,1.77375,5.67,NA
MPR,1991-11-26,114,0.83,2.23,6.72,NA,0.645,105.77777777777777,1.7637500000000002,5.95,NA
MPR,1991-12-03,10,0.67,1.77,6.48,NA,0.6522222222222223,104.88888888888889,1.8233333333333335,6.414444444444444,NA
MPR,1991-12-10,127,0.74,2.04,7.07,NA,0.7377777777777778,115.55555555555556,1.9333333333333333,6.985555555555556,NA
MPR,1991-12-17,128,0.23,0.46,0.35,NA,0.7244444444444444,110.33333333333333,1.8922222222222222,7.097777777777778,NA
MPR,1991-12-23,143,0.68,2.22,9.57,NA,0.71,119.44444444444444,1.8522222222222222,7.178888888888889,NA
MPR,1991-12-30,99,0.71,2.3,10.13,NA,0.7033333333333334,117.22222222222223,1.8444444444444446,7.438888888888889,NA
MPR,1992-01-07,196,1.03,1.54,6.67,NA,0.7266666666666667,136,1.8744444444444444,7.7411111111111115,NA
MPR,1992-01-14,149,0.71,1.85,8.11,NA,0.7444444444444445,128.11111111111111,1.9277777777777778,8.153333333333332,NA
MPR,1992-01-21,109,0.79,2.26,9.51,NA,0.8244444444444444,117.77777777777777,2.183333333333333,9.377777777777778,NA
MPR,1992-01-28,94,0.77,2.16,9.06,NA,0.8488888888888889,124.66666666666667,2.161111111111111,10.015555555555556,NA
MPR,1992-02-04,179,0.88,2.04,9.2,NA,0.8611111111111112,136,2.1233333333333335,10.646666666666667,NA
MPR,1992-02-11,56,0.9,2.52,10.78,NA,0.9322222222222222,126.33333333333333,2.2111111111111112,11.133333333333333,NA
MPR,1992-02-18,35,0.95,2.76,11.37,NA,0.9555555555555556,122.22222222222223,2.2533333333333334,11.153333333333332,NA
MPR,1992-02-25,205,0.9,2.02,15.31,NA,0.9711111111111111,123.875,2.178888888888889,10.386666666666667,NA
MPR,1992-03-03,201,0.82,1.96,15.81,NA,1.0077777777777779,118.625,2.1333333333333333,10.328888888888889,NA
MPR,1992-03-10,109,1.67,2.33,11.05,NA,1.0277777777777777,109.375,2.292222222222222,9.848888888888888,NA
MPR,1992-03-17,112,0.92,2.23,8.29,NA,0.9533333333333334,108.375,2.8133333333333335,9.7325,NA
MPR,1992-03-24,NA,0.93,1.59,2.61,NA,0.9188888888888889,107.375,2.7511111111111113,9.365,NA
MPR,1992-04-01,52,1.1,1.75,8.54,NA,0.9422222222222223,88.5,2.808888888888889,8.68875,NA
MPR,1992-04-07,105,1.06,3.47,4.88,NA,0.9322222222222223,75.875,2.783333333333333,7.734999999999999,NA
MPR,1992-04-14,48,0.23,7.21,NA,NA,0.8422222222222222,65.75,2.743333333333333,7.3774999999999995,NA
MPR,1992-04-21,27,0.64,2.2,8.43,NA,0.8433333333333334,63.875,2.741111111111111,7.512499999999999,NA
MPR,1992-04-28,54,1.11,2.54,9.9,NA,0.8444444444444444,63.875,2.7222222222222223,7.913749999999999,NA
MPR,1992-05-05,100,0.73,1.73,8.18,NA,0.7877777777777778,67.375,2.628888888888889,7.28,NA
MPR,1992-05-12,28,0.86,1.97,8.19,NA,0.7688888888888888,56,2.482222222222222,7.74125,NA
MPR,1992-05-19,97,0.93,2.21,9.37,NA,0.8288888888888889,54.375,1.8177777777777777,7.38,NA
MPR,1992-05-26,NA,0.94,1.42,5.82,NA,0.8366666666666667,54.625,1.7522222222222221,7.101111111111111,NA
MPR,1992-06-02,80,0.59,0.91,3.47,NA,0.8088888888888889,51.5,1.7622222222222221,7.138888888888889,NA
MPR,1992-06-09,14,0.89,2.15,8.57,NA,0.8322222222222222,42.625,1.8611111111111112,7.36,NA
MPR,1992-06-16,35,0.77,1.23,4.49,NA,0.83,44.5,1.9277777777777778,7.561111111111111,NA
MPR,1992-06-23,29,0.71,1.61,5.92,NA,0.8088888888888889,37.75,1.8977777777777778,7.321111111111112,NA
MPR,1992-06-30,29,0.86,2.63,10.24,NA,0.7966666666666666,38.111111111111114,1.961111111111111,7.605555555555556,NA
MPR,1992-07-07,29,0.94,2.62,10.17,NA,0.82,30.555555555555557,2.101111111111111,8.156666666666666,NA
MPR,1992-07-14,43,0.84,2.57,10,NA,0.7833333333333333,34.22222222222222,1.9733333333333334,7.65,NA
MPR,1992-07-21,43,0.74,1.94,7.21,NA,0.7744444444444444,38.111111111111114,2.088888888888889,8.1466666666666665,NA
MPR,1992-07-28,41,0.83,1.99,8.38,NA,0.7933333333333333,43.666666666666664,2.1577777777777776,8.5,NA
MPR,1992-08-04,12,0.8,2.17,8.43,NA,0.8222222222222222,48,2.214444444444444,8.653333333333332,NA
MPR,1992-08-11,47,0.56,1,4.01,NA,0.8166666666666667,45.888888888888886,2.2222222222222223,8.637777777777778,NA
MPR,1992-08-18,70,0.69,2.27,8.96,NA,0.8522222222222222,42.333333333333336,2.1944444444444446,8.62111111111111,NA
MPR,1992-08-25,79,0.88,2.23,9.1,NA,0.8433333333333334,39.888888888888886,2.17,8.593333333333334,NA
MPR,1992-09-01,68,1.12,3.14,11.62,NA,0.8288888888888889,45.22222222222222,2.1733333333333333,8.617777777777778,NA
MPR,1992-09-08,10,0.89,2.69,10.03,NA,0.8233333333333334,62.111111111111114,2.2022222222222223,8.783333333333333,NA
MPR,1992-09-15,11,1.16,2.32,9.85,NA,0.8444444444444444,59.55555555555556,2.378888888888889,9.58,NA
MPR,1992-09-22,21,0.66,1.72,6.96,NA,0.8466666666666667,52.55555555555556,2.39,9.634444444444444,NA
MPR,1992-09-29,89,0.7,2.02,8.6,NA,0.9,46.44444444444444,2.4855555555555555,10.154444444444444,NA
MPR,1992-10-06,164,0.75,2.43,9.92,NA,0.8355555555555556,44.77777777777778,2.2866666666666666,9.565555555555555,NA
MPR,1992-10-13,24,0.75,2.59,11.18,NA,0.7966666666666666,51,2.098888888888889,8.85,NA
MPR,1992-10-20,7,0.71,2.37,9.45,NA,0.7344444444444445,52.22222222222222,2.0366666666666666,8.482222222222221,NA
MPR,1992-10-27,24,1.36,3.09,13.78,NA,0.7355555555555555,56.125,2.0255555555555556,8.397777777777778,NA
MPR,1992-11-03,53,0.54,1.35,6.32,NA,0.7622222222222222,49.625,2.013333333333333,8.262222222222222,NA
MPR,1992-11-10,66,0.54,1,3.59,NA,0.7511111111111112,31.5,1.9644444444444444,8.053333333333333,NA
MPR,1992-11-17,22,0.6,1.76,6.54,NA,0.7066666666666667,30.25,1.8377777777777777,7.623333333333333,NA
MPR,1992-11-24,NA,0.67,1.62,6.2,NA,0.70625,33.57142857142857,1.77125,7.395,NA
MPR,1992-12-01,37,0.94,1.91,7.38,NA,0.62,35.166666666666664,1.5975,6.53125,NA
MPR,1992-12-08,19,0.65,1.99,8.04,NA,0.6475,31.6,1.66625,6.685,NA
MPR,1992-12-15,14,0.35,1.45,7.31,NA,0.6825,23,1.79875,7.22,NA
MPR,1992-12-22,NA,NA,NA,NA,NA,0.68125,23.333333333333332,1.83625,7.39375,NA
MPR,1992-12-29,NA,0.67,1.7,6.87,NA,0.69125,23.333333333333332,1.88625,7.592499999999999,NA
MPR,1993-01-05,NA,0.76,1.9,7.55,NA,0.67125,16.5,1.89375,7.6274999999999995,NA
MPR,1993-01-12,NA,0.82,2.06,7.87,NA,0.68375,14,1.9225,7.77375,NA
MPR,1993-01-19,NA,0.59,2.06,7.93,NA,0.70625,NA,1.8975,7.55875,NA
MPR,1993-01-26,NA,0.75,2.02,7.79,NA,0.7255555555555555,NA,1.9188888888888889,7.552222222222222,NA
MPR,1993-02-02,NA,0.78,1.97,7.66,NA,0.7222222222222222,78,1.981111111111111,7.802222222222222,NA
MPR,1993-02-09,NA,0.75,2.22,9.21,NA,0.7388888888888889,77,2.0277777777777777,7.973333333333334,NA
MPR,1993-02-16,NA,0.53,1.25,5.59,NA,0.7344444444444445,84.33333333333333,2.0566666666666666,8.046666666666667,NA
MPR,1993-02-23,NA,0.88,2.09,7.5,NA,0.7577777777777778,74.75,2.101111111111111,8.245555555555555,NA
MPR,1993-03-02,78,0.64,2.26,9.12,NA,0.7533333333333333,86.2,2.1422222222222222,8.356666666666667,NA
MPR,1993-03-09,76,0.91,2.32,9.09,NA,0.7611111111111111,91.66666666666667,2.1966666666666668,8.618888888888888,NA
MPR,1993-03-16,99,0.78,2.32,8.53,NA,0.7688888888888888,86.71428571428571,2.223333333333333,8.782222222222222,NA
MPR,1993-03-23,46,0.8,2.46,9.72,NA,0.8166666666666667,84.875,2.341111111111111,9.244444444444444,NA
MPR,1993-03-30,132,0.71,2.39,8.79,NA,0.8055555555555556,81.33333333333333,2.371111111111111,9.314444444444444,NA
MPR,1993-04-06,119,0.85,2.46,10.02,NA,0.8533333333333334,80.22222222222223,2.3055555555555554,9.028888888888888,NA
MPR,1993-04-13,57,0.82,2.46,10.68,NA,0.8277777777777778,74.55555555555556,2.216666666666667,8.661111111111111,NA
MPR,1993-04-20,72,0.96,2.31,9.75,NA,0.8311111111111111,71.88888888888889,2.1855555555555557,8.606666666666667,NA
MPR,1993-04-27,53,0.78,2.36,8.13,NA,0.8388888888888889,68,2.098888888888889,8.282222222222222,NA
MPR,1993-05-04,68,1.07,1.67,6.55,NA,0.8422222222222222,60,2.026666666666667,8.072222222222223,NA
MPR,1993-05-11,25,0.68,1.52,5.78,NA,0.84,52.125,2.013333333333333,7.963333333333333,NA
MPR,1993-05-18,75,0.81,2.04,8.04,NA,0.8288888888888889,47.125,1.9366666666666665,7.583333333333333,NA
MPR,1993-05-25,11,0.87,1.68,6.8,NA,0.8344444444444444,43.57142857142857,1.89,7.302222222222222,NA
MPR,1993-06-01,NA,0.74,1.74,6.9,NA,0.8555555555555555,42,1.9933333333333334,7.9944444444444445,NA
MPR,1993-06-08,56,0.83,2.34,9.04,NA,0.8077777777777778,55.33333333333333,2.051111111111111,8.234444444444444,NA
MPR,1993-06-15,NA,NA,NA,NA,NA,0.8033333333333333,61.4,2.091111111111111,8.48,NA
MPR,1993-06-15,17,0.72,1.77,7.26,NA,0.8033333333333333,61.4,2.091111111111111,8.48,NA
MPR,1993-06-22,NA,1.01,1.89,7.22,NA,0.7977777777777778,58,2.102222222222222,8.527777777777779,NA
MPR,1993-06-29,NA,0.97,3.29,14.36,NA,0.7788888888888889,73.66666666666667,2.0188888888888887,8.6,NA
MPR,1993-07-06,148,0.64,2.19,8.71,NA,0.7733333333333333,56.75,2.0855555555555556,8.884444444444444,NA
MPR,1993-07-13,NA,0.64,1.88,7.99,NA,0.76625,57,2.05375,8.865,NA
MPR,1993-07-20,NA,0.76,2.14,8.47,NA,0.79875,64.66666666666667,2.135,9.17875,NA
MPR,1993-07-27,NA,0.7,0.93,7.45,NA,0.79375,63,2.23625,9.6325,NA
MPR,1993-08-03,6,0.69,2.34,9.46,NA,0.7675,63,2.01,8.5875,NA
MPR,1993-08-10,NA,NA,NA,NA,NA,0.8075,50.75,1.97375,8.455,NA
MPR,1993-08-17,40,0.98,2.42,9.77,NA,0.8412499999999999,51.8,2.0575,8.77875,NA
MPR,1993-08-24,58,0.97,2.7,10.85,NA,0.8412499999999999,52.166666666666664,2.03625,8.76375,NA
MPR,1993-08-31,NA,0.76,1.48,6,NA,0.7975,45.57142857142857,2.1,8.68,NA
MPR,1993-09-07,99,0.96,1.9,7.65,NA,0.81125,47.42857142857143,2.06,8.4175,NA
MPR,1993-09-14,56,0.91,2.55,10.58,NA,0.8,50.25,2.068888888888889,8.374444444444444,NA
MPR,1993-09-21,54,0.76,1.97,8.35,NA,0.7566666666666667,46.25,1.9266666666666667,8.078888888888889,NA
MPR,1993-09-28,6,0.35,1.44,6.78,NA,0.7377777777777778,49.375,1.8233333333333333,7.654444444444445,NA
MPR,1993-10-05,19,0.8,2.02,7.36,NA,0.7211111111111111,49.111111111111114,1.9766666666666666,8.001111111111111,NA
MPR,1993-10-13,70,0.71,2.14,8.03,NA,0.6866666666666666,38.888888888888886,1.9444444444444444,7.8822222222222225,NA
MPR,1993-10-19,8,0.59,1.14,7.11,NA,0.7022222222222222,38.55555555555556,1.8755555555555556,7.435555555555555,NA
MPR,1993-10-26,83,0.8,1.77,7.03,NA,0.7222222222222222,34.44444444444444,1.968888888888889,7.585555555555556,NA
MPR,1993-11-02,47,0.61,2.86,9.12,NA,0.75,35.888888888888886,1.9622222222222223,7.404444444444445,NA
MPR,1993-11-09,7,0.65,1.61,6.58,NA,0.7211111111111111,38,1.9844444444444445,7.491111111111111,NA
MPR,1993-11-16,53,1.05,1.93,6.56,NA,0.72,35.75,2.0077777777777777,7.707777777777777,NA
MPR,1993-11-23,17,0.94,2.81,9.7,NA,0.7255555555555555,37.875,2.0244444444444443,7.538888888888889,NA
MPR,1993-11-30,19,0.6,1.38,5.15,NA,0.6633333333333333,31.428571428571427,1.8855555555555557,7.6025,NA
MPR,1993-12-07,NA,0.54,2.22,8.14,NA,0.6577777777777778,28.833333333333332,1.6811111111111112,7.39625,NA
MPR,1993-12-14,52,0.7,2.35,9.98,NA,0.5988888888888889,33.2,1.5222222222222221,6.6,NA
MPR,1993-12-21,25,0.64,1.29,5.59,NA,0.5433333333333333,28.25,1.4211111111111112,6.67,NA
